"","AbsTime","date.time","cps3721","corr.factor","MPVPosition","elapsed.time","id","treat","mass","conc","Vid","mearging.id","conc.bg.mn","conc.bg.sd","conc.corr","comp","nn","OTV","K","Group","date.time.weather","date","time","temp","temp.K","n","flux","flux.time","cum","exp"
"587",44742.735261672,2022-06-30 17:40:47,60.8699808795411,158.141552581262,1,"1.73","1","NEO","m75",3.1669218,"0","m75 1.73",6.7645116,1.53867672528331,-3.5975898,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","30-06-2022 18:00:00","30-06-2022","18:00:00","23.1",296.25,-1.4799118925811e-10,0,0,0,"22K"
"588",44742.80744874,2022-06-30 19:24:44,60.8017545997319,157.943805531863,1,"3.46","1","NEO","m75",2.70926775,"0","m75 3.46",5.95098,1.93894451121636,-3.24171225,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","30-06-2022 19:00:00","30-06-2022","19:00:00","22.6",295.75,-1.33577184354682e-10,0,0,0,"22K"
"589",44742.879624217,2022-06-30 21:08:40,59.5851989089599,154.417740517729,1,"5.2","1","NEO","m75",2.7174609,"0","m75 5.2",4.2181587,0.532334510236778,-1.5006978,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","30-06-2022 21:00:00","30-06-2022","21:00:00","18.9",292.05,-6.26207999572187e-11,0,0,0,"22K"
"590",44742.951799672,2022-06-30 22:52:36,54.9347366248775,140.938840633545,1,"6.93","1","NEO","m75",2.20906224,"0","m75 6.93",3.10626288,0.252597247536626,-0.89720064,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","30-06-2022 23:00:00","30-06-2022","23:00:00","16.4",289.55,-3.77614429579875e-11,0,0,0,"22K"
"591",44743.023998262,2022-07-01 00:36:34,49.6973550356053,125.758813835198,1,"8.66","1","NEO","m75",1.70313192,"0","m75 8.66",2.43601029,0.26243741934708,-0.73287837,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 01:00:00","01-07-2022","01:00:00","15.1",288.25,-3.0984547938705e-11,0,0,0,"22K"
"592",44743.096185278,2022-07-01 02:20:31,48.9815840852725,123.684223312754,1,"10.4","1","NEO","m75",1.51709544,"0","m75 10.4",1.84374729,0.366933836060511,-0.32665185,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 02:00:00","01-07-2022","02:00:00","14.8",287.95,-1.38245376394058e-11,0,0,0,"22K"
"593",44743.168372295,2022-07-01 04:04:28,51.0578165374677,129.701975452196,1,"12.1","1","NEO","m75",1.22811066,"0","m75 12.1",1.70658117,0.337749133396211,-0.47847051,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 04:00:00","01-07-2022","04:00:00","14.3",287.45,-2.028501992687e-11,0,0,0,"22K"
"594",44743.240559312,2022-07-01 05:48:25,51.0125335230694,129.570727163264,1,"13.9","1","NEO","m75",1.21126509,"0","m75 13.9",1.81423053,0.411447774252827,-0.60296544,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 06:00:00","01-07-2022","06:00:00","17.5",290.65,-2.52816066051216e-11,0,0,0,"22K"
"595",44743.312746331,2022-07-01 07:32:22,59.2013320231466,153.305140735888,1,"15.6","1","NEO","m75",1.35577638,"0","m75 15.6",2.25809136,0.678107310062116,-0.90231498,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 08:00:00","01-07-2022","08:00:00","19.3",292.45,-3.76001101970152e-11,0,0,0,"22K"
"596",44743.384921783,2022-07-01 09:16:18,64.9631290348721,170.005133194673,1,"17.3","1","NEO","m75",1.58747526,"0","m75 17.3",2.18109402,0.275753276326554,-0.59361876,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 09:00:00","01-07-2022","09:00:00","19.1",292.25,-2.47534463787707e-11,0,0,0,"22K"
"597",44743.457108805,2022-07-01 11:00:15,66.3843442579831,174.124383397338,1,"19.1","1","NEO","m75",1.42126866,"0","m75 19.1",2.48797017,0.766033765877662,-1.06670151,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 11:00:00","01-07-2022","11:00:00","20.8",293.95,-4.42233890226966e-11,0,0,0,"22K"
"598",44743.67257034,2022-07-01 16:10:31,102.608915906788,279.117681864235,1,"24.2","1","NEO","m75",2.26098243,"0","m75 24.2",3.00663279,0.396819540624157,-0.74565036,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 16:00:00","01-07-2022","16:00:00","16.7",289.85,-3.13505022723053e-11,0,0,0,"22K"
"599",44743.744745784,2022-07-01 17:54:27,74.1074931345626,196.509158101216,1,"26","1","NEO","m75",1.19216097,"0","m75 26",2.17700406,0.489952581771749,-0.98484309,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 18:00:00","01-07-2022","18:00:00","15.6",288.75,-4.15649847183685e-11,0,0,0,"22K"
"600",44743.816955948,2022-07-01 19:38:25,84.1380203834859,225.581638279496,1,"27.7","1","NEO","m75",1.37009691,"0","m75 27.7",1.57229352,0.227637882110217,-0.20219661,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 20:00:00","01-07-2022","20:00:00","15.5",288.65,-8.53659905644462e-12,0,0,0,"22K"
"601",44743.88913139,2022-07-01 21:22:21,49.0015813878689,123.742183494599,1,"29.4","1","NEO","m75",0.87995376,"0","m75 29.4",1.25063253,0.226286387521734,-0.37067877,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 21:00:00","01-07-2022","21:00:00","15.2",288.35,-1.56660797660407e-11,0,0,0,"22K"
"602",44743.961318406,2022-07-01 23:06:18,48.0661201451418,121.030842628679,1,"31.2","1","NEO","m75",0.8768277,"0","m75 31.2",1.09724895,0.141540364995108,-0.22042125,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","01-07-2022 23:00:00","01-07-2022","23:00:00","14.6",287.75,-9.33513718644983e-12,0,0,0,"22K"
"603",44744.033493847,2022-07-02 00:50:14,45.6610024580528,114.05984952442,1,"32.9","1","NEO","m75",0.75953052,"0","m75 32.9",1.0975482,0.190277522483525,-0.33801768,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 01:00:00","02-07-2022","01:00:00","13.7",286.85,-1.43604198826578e-11,0,0,0,"22K"
"604",44744.105680862,2022-07-02 02:34:11,43.7540894220284,108.532852780807,1,"34.6","1","NEO","m75",0.73810359,"0","m75 34.6",0.99542835,0.204190924989616,-0.25732476,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 03:00:00","02-07-2022","03:00:00","12.8",285.95,-1.09666517240179e-11,0,0,0,"22K"
"605",44744.177868854,2022-07-02 04:18:08,35.6841273732669,85.1428747786767,1,"36.4","1","NEO","m75",0.7099407,"0","m75 36.4",0.86095674,0.113846335713475,-0.15101604,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 04:00:00","02-07-2022","04:00:00","12.1",285.25,-6.4517866972213e-12,0,0,0,"22K"
"606",44744.25005587,2022-07-02 06:02:05,28.0214861235452,62.9334753804834,1,"38.1","1","NEO","m75",0.65286837,"0","m75 38.1",0.84079926,0.183975731446793,-0.18793089,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 06:00:00","02-07-2022","06:00:00","13.6",286.75,-7.98688295209955e-12,0,0,0,"22K"
"607",44744.322242394,2022-07-02 07:46:02,40.2153116879408,98.2760593963277,1,"39.8","1","NEO","m75",0.669421935,"0","m75 39.8",1.05518763,0.33518301289915,-0.385765695,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 08:00:00","02-07-2022","08:00:00","16.9",290.05,-1.62081449024881e-11,0,0,0,"22K"
"608",44744.394429414,2022-07-02 09:29:59,47.2993848071763,118.80853692512,1,"41.6","1","NEO","m75",1.04151474,"0","m75 41.6",1.39722156,0.433466555256035,-0.35570682,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 09:00:00","02-07-2022","09:00:00","17.9",291.05,-1.48938564731375e-11,0,0,0,"22K"
"609",44744.466616434,2022-07-02 11:13:56,46.875869359595,117.58101975185,1,"43.3","1","NEO","m75",1.00550457,"0","m75 43.3",1.92041262,0.793442222060974,-0.91490805,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 11:00:00","02-07-2022","11:00:00","19.9",293.05,-3.80468143349037e-11,0,0,0,"22K"
"610",44744.683165936,2022-07-02 16:25:46,43.6164995640802,108.13406233653,1,"48.5","1","NEO","m75",1.12191912,"0","m75 48.5",2.65183065,0.989823426617796,-1.52991153,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 16:00:00","02-07-2022","16:00:00","20.3",293.45,-6.35352553601909e-11,0,0,0,"22K"
"611",44744.755341387,2022-07-02 18:09:42,42.4309631352609,104.69790355124,1,"50.2","1","NEO","m75",1.03103091,"0","m75 50.2",2.15678925,1.0240425850905,-1.12575834,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 18:00:00","02-07-2022","18:00:00","18.8",291.95,-4.6991495803704e-11,0,0,0,"22K"
"612",44744.827539983,2022-07-02 19:53:40,42.7021749742366,105.483983945327,1,"51.9","1","NEO","m75",0.9742383,"0","m75 51.9",1.80029304,0.545611413981224,-0.82605474,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 20:00:00","02-07-2022","20:00:00","16.7",289.85,-3.47310648430701e-11,0,0,0,"22K"
"613",44744.899715426,2022-07-02 21:37:36,41.1698134039969,101.042587170145,1,"53.7","1","NEO","m75",0.95142978,"0","m75 53.7",1.2587904,0.169993390650053,-0.30736062,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 22:00:00","02-07-2022","22:00:00","14.4",287.55,-1.30261905728858e-11,0,0,0,"22K"
"614",44744.971890866,2022-07-02 23:21:32,38.9491129404733,94.6061089466678,1,"55.4","1","NEO","m75",0.79297029,"0","m75 55.4",1.11788208,0.209154962561809,-0.32491179,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","02-07-2022 23:00:00","02-07-2022","23:00:00","13.9",287.05,-1.37940086992594e-11,0,0,0,"22K"
"615",44745.044077881,2022-07-03 01:05:29,33.0681407242858,77.56069907527,1,"57.1","1","NEO","m75",0.70381899,"0","m75 57.1",0.89145126,0.184488334045929,-0.18763227,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,-7.98812060737036e-12,0,0,0,"22K"
"616",44745.116264899,2022-07-03 02:49:26,32.1021960826634,74.7610051259915,1,"58.9","1","NEO","m75",0.62011089,"0","m75 58.9",0.86983218,0.153801606809596,-0.24972129,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,-1.05870711735477e-11,0,0,0,"22K"
"617",44745.188451917,2022-07-03 04:33:23,40.9094576061527,100.287971925673,1,"60.6","1","NEO","m75",0.65622501,"0","m75 60.6",0.86364243,0.126256963944031,-0.20741742,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,-8.78440744964237e-12,0,0,0,"22K"
"618",44745.260638934,2022-07-03 06:17:20,43.4328524480588,107.601779535454,1,"62.3","1","NEO","m75",0.76256964,"0","m75 62.3",0.963014598,0.1837990919423,-0.200444958,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 06:00:00","03-07-2022","06:00:00","15.1",288.25,-8.47438901795221e-12,0,0,0,"22K"
"619",44745.332825951,2022-07-03 08:01:17,49.4988666466395,125.18351508862,1,"64.1","1","NEO","m75",0.792797922,"0","m75 64.1",1.17341595,0.305126423530103,-0.380618028,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,-1.58986799228741e-11,0,0,0,"22K"
"620",44745.405012973,2022-07-03 09:45:14,55.6309213236304,142.95666236441,1,"65.8","1","NEO","m75",1.03618683,"0","m75 65.8",1.48475376,0.444611225024884,-0.44856693,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,-1.85903961695305e-11,0,0,0,"22K"
"621",44745.693749527,2022-07-03 16:41:00,51.7422674646233,131.685788019464,1,"72.7","1","NEO","m75",1.29670632,"0","m75 72.7",2.62628667,0.662794584187601,-1.32958035,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,-5.50095556545922e-11,0,0,0,"22K"
"622",44745.765936562,2022-07-03 18:24:57,54.7309063769799,140.348059043038,1,"74.5","1","NEO","m75",1.19240667,"0","m75 74.5",2.21641623,0.384564956709649,-1.02400956,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 18:00:00","03-07-2022","18:00:00","19.6",292.75,-4.26274823640664e-11,0,0,0,"22K"
"623",44745.838123596,2022-07-03 20:08:54,53.4084410385451,136.515025506119,1,"76.2","1","NEO","m75",0.88491879,"0","m75 76.2",1.61032914,0.218927018346624,-0.72541035,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 20:00:00","03-07-2022","20:00:00","17.4",290.55,-3.04260408422954e-11,0,0,0,"22K"
"624",44745.91031062,2022-07-03 21:52:51,47.6499546217101,119.824628475564,1,"77.9","1","NEO","m75",0.77432544,"0","m75 77.9",1.17723438,0.286343362599764,-0.40290894,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,-1.70164280292095e-11,0,0,0,"22K"
"625",44745.982486064,2022-07-03 23:36:47,46.7203306863918,117.130206461438,1,"79.7","1","NEO","m75",0.726049548,"0","m75 79.7",0.93843288,0.223005629653462,-0.212383332,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","04-07-2022 00:00:00","04-07-2022","00:00:00","13.9",287.05,-9.01665504100573e-12,0,0,0,"22K"
"626",44746.054684653,2022-07-04 01:20:45,44.8629113339311,111.746662210266,1,"81.4","1","NEO","m75",0.76349196,"0","m75 81.4",0.86120559,0.167975208162785,-0.09771363,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","04-07-2022 01:00:00","04-07-2022","01:00:00","13.6",286.75,-4.15273575107723e-12,0,0,0,"22K"
"627",44746.126871668,2022-07-04 03:04:42,45.4705849920053,113.507943540828,1,"83.1","1","NEO","m75",0.62863857,"0","m75 83.1",0.84142926,0.105336524302254,-0.21279069,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","04-07-2022 03:00:00","04-07-2022","03:00:00","12.6",285.75,-9.07504860453384e-12,0,0,0,"22K"
"628",44746.199047109,2022-07-04 04:48:38,35.150955021565,83.597528034504,1,"84.9","1","NEO","m75",0.57765393,"0","m75 84.9",0.743093757,0.128007240444977,-0.165439827,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","04-07-2022 05:00:00","04-07-2022","05:00:00","13",286.15,-7.04577699073541e-12,0,0,0,"22K"
"629",44746.271234126,2022-07-04 06:32:35,34.2546063651591,80.9995510887772,1,"86.6","1","NEO","m75",0.53911305,"0","m75 86.6",0.81995067,0.238552440265004,-0.28083762,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","04-07-2022 07:00:00","04-07-2022","07:00:00","15.2",288.35,-1.18691031488667e-11,0,0,0,"22K"
"630",44746.343421145,2022-07-04 08:16:32,44.3024522436834,110.122227583092,1,"88.3","1","NEO","m75",0.58638573,"0","m75 88.3",0.97497855,0.233478421423891,-0.38859282,"Propionic acid","75.040999999999997",5.7,1.89,"Carboxylic acid","04-07-2022 08:00:00","04-07-2022","08:00:00","15.8",288.95,-1.63890827895232e-11,0,0,0,"22K"
"631",44742.663071847,2022-06-30 15:56:50,62.4234806694132,162.644216372227,1,"0","1","NEO","m79",0.053160692,"0","m79 0",0.0561233063333333,0.00963880386165261,-0.00296261433333333,"Benzene","79.05",2700,1.93,"Other","30-06-2022 16:00:00","30-06-2022","16:00:00","24.4",297.55,-1.21338253905266e-13,0,0,0,"22K"
"632",44742.735261672,2022-06-30 17:40:47,60.8699808795411,158.141552581262,1,"1.73","1","NEO","m79",0.045151192,"0","m79 1.73",0.0657274366666667,0.0142551098606753,-0.0205762446666667,"Benzene","79.05",2700,1.93,"Other","30-06-2022 18:00:00","30-06-2022","18:00:00","23.1",296.25,-8.46428605808766e-13,0,0,0,"22K"
"633",44742.80744874,2022-06-30 19:24:44,60.8017545997319,157.943805531863,1,"3.46","1","NEO","m79",0.062994042,"0","m79 3.46",0.0740215473333333,0.0196400298628052,-0.0110275053333333,"Benzene","79.05",2700,1.93,"Other","30-06-2022 19:00:00","30-06-2022","19:00:00","22.6",295.75,-4.54396627240098e-13,0,0,0,"22K"
"634",44742.879624217,2022-06-30 21:08:40,59.5851989089599,154.417740517729,1,"5.2","1","NEO","m79",0.07803762,"0","m79 5.2",0.055596931,0.0159614612291348,0.022440689,"Benzene","79.05",2700,1.93,"Other","30-06-2022 21:00:00","30-06-2022","21:00:00","18.9",292.05,9.36400317752953e-13,1.47616406569823e-09,1.53521062832616e-07,1.53521062832616e-07,"22K"
"635",44742.951799672,2022-06-30 22:52:36,54.9347366248775,140.938840633545,1,"6.93","1","NEO","m79",0.072879888,"0","m79 6.93",0.064607715,0.00748310836595456,0.00827217299999999,"Benzene","79.05",2700,1.93,"Other","30-06-2022 23:00:00","30-06-2022","23:00:00","16.4",289.55,3.48159792750598e-13,3.93403932931908e-09,4.09140090249185e-07,5.62661153081801e-07,"22K"
"636",44743.023998262,2022-07-01 00:36:34,49.6973550356053,125.758813835198,1,"8.66","1","NEO","m79",0.051300558,"0","m79 8.66",0.0653950263333333,0.0193350197731622,-0.0140944683333333,"Benzene","79.05",2700,1.93,"Other","01-07-2022 01:00:00","01-07-2022","01:00:00","15.1",288.25,-5.95884320811279e-13,0,0,5.62661153081801e-07,"22K"
"637",44743.096185278,2022-07-01 02:20:31,48.9815840852725,123.684223312754,1,"10.4","1","NEO","m79",0.076227087,"0","m79 10.4",0.0570402493333333,0.00462787623654839,0.0191868376666667,"Benzene","79.05",2700,1.93,"Other","01-07-2022 02:00:00","01-07-2022","02:00:00","14.8",287.95,8.12024054062461e-13,6.61940382770879e-10,6.88417998081714e-08,6.31502952889972e-07,"22K"
"638",44743.168372295,2022-07-01 04:04:28,51.0578165374677,129.701975452196,1,"12.1","1","NEO","m79",0.056006284,"0","m79 12.1",0.060332186,0.0193292106465252,-0.004325902,"Benzene","79.05",2700,1.93,"Other","01-07-2022 04:00:00","01-07-2022","04:00:00","14.3",287.45,-1.83398989985165e-13,1.92520046765777e-09,2.00220848636408e-07,8.3172380152638e-07,"22K"
"639",44743.240559312,2022-07-01 05:48:25,51.0125335230694,129.570727163264,1,"13.9","1","NEO","m79",0.063927776,"0","m79 13.9",0.0707216333333333,0.0147484711138937,-0.00679385733333334,"Benzene","79.05",2700,1.93,"Other","01-07-2022 06:00:00","01-07-2022","06:00:00","17.5",290.65,-2.84858164396045e-13,0,0,8.3172380152638e-07,"22K"
"640",44743.312746331,2022-07-01 07:32:22,59.2013320231466,153.305140735888,1,"15.6","1","NEO","m79",0.040003496,"0","m79 15.6",0.0541134043333333,0.0117570222129909,-0.0141099083333333,"Benzene","79.05",2700,1.93,"Other","01-07-2022 08:00:00","01-07-2022","08:00:00","19.3",292.45,-5.87969966101102e-13,0,0,8.3172380152638e-07,"22K"
"641",44743.384921783,2022-07-01 09:16:18,64.9631290348721,170.005133194673,1,"17.3","1","NEO","m79",0.057516509,"0","m79 17.3",0.0553953103333333,0.00429940543680337,0.00212119866666666,"Benzene","79.05",2700,1.93,"Other","01-07-2022 09:00:00","01-07-2022","09:00:00","19.1",292.25,8.845235526932e-14,0,0,8.3172380152638e-07,"22K"
"642",44743.457108805,2022-07-01 11:00:15,66.3843442579831,174.124383397338,1,"19.1","1","NEO","m79",0.052017939,"0","m79 19.1",0.056381283,0.00682772542717646,-0.00436334399999999,"Benzene","79.05",2700,1.93,"Other","01-07-2022 11:00:00","01-07-2022","11:00:00","20.8",293.95,-1.80895833879385e-13,0,0,8.3172380152638e-07,"22K"
"643",44743.67257034,2022-07-01 16:10:31,102.608915906788,279.117681864235,1,"24.2","1","NEO","m79",0.084831992,"0","m79 24.2",0.0658665253333333,0.0368214232270951,0.0189654666666667,"Benzene","79.05",2700,1.93,"Other","01-07-2022 16:00:00","01-07-2022","16:00:00","16.7",289.85,7.97393708532058e-13,1.88806025151649e-09,1.96358266157715e-07,1.0280820676841e-06,"22K"
"644",44743.744745784,2022-07-01 17:54:27,74.1074931345626,196.509158101216,1,"26","1","NEO","m79",0.074116632,"0","m79 26",0.0622919723333333,0.00904735646265882,0.0118246596666667,"Benzene","79.05",2700,1.93,"Other","01-07-2022 18:00:00","01-07-2022","18:00:00","15.6",288.75,4.99055944378824e-13,3.97045173778139e-09,4.12926980729265e-07,1.44100904841336e-06,"22K"
"645",44743.816955948,2022-07-01 19:38:25,84.1380203834859,225.581638279496,1,"27.7","1","NEO","m79",0.095758301,"0","m79 27.7",0.0480146686666667,0.00897089453451641,0.0477436323333333,"Benzene","79.05",2700,1.93,"Other","01-07-2022 20:00:00","01-07-2022","20:00:00","15.5",288.65,2.01570267042545e-12,7.70159310840313e-09,8.00965683273926e-07,2.24197473168729e-06,"22K"
"646",44743.88913139,2022-07-01 21:22:21,49.0015813878689,123.742183494599,1,"29.4","1","NEO","m79",0.041162847,"0","m79 29.4",0.054901938,0.0177755881973759,-0.013739091,"Benzene","79.05",2700,1.93,"Other","01-07-2022 21:00:00","01-07-2022","21:00:00","15.2",288.35,-5.80658275948451e-13,4.39490611691056e-09,4.57070236158699e-07,2.69904496784598e-06,"22K"
"647",44743.961318406,2022-07-01 23:06:18,48.0661201451418,121.030842628679,1,"31.2","1","NEO","m79",0.060455706,"0","m79 31.2",0.0491094933333333,0.0164330505708324,0.0113462126666667,"Benzene","79.05",2700,1.93,"Other","01-07-2022 23:00:00","01-07-2022","23:00:00","14.6",287.75,4.80527407361895e-13,0,0,2.69904496784598e-06,"22K"
"648",44744.033493847,2022-07-02 00:50:14,45.6610024580528,114.05984952442,1,"32.9","1","NEO","m79",0.027833495,"0","m79 32.9",0.044409493,0.0100208047616775,-0.016575998,"Benzene","79.05",2700,1.93,"Other","02-07-2022 01:00:00","02-07-2022","01:00:00","13.7",286.85,-7.04218463525623e-13,0,0,2.69904496784598e-06,"22K"
"649",44744.105680862,2022-07-02 02:34:11,43.7540894220284,108.532852780807,1,"34.6","1","NEO","m79",0.064457368,"0","m79 34.6",0.0495844663333333,0.00819667838541505,0.0148729016666667,"Benzene","79.05",2700,1.93,"Other","02-07-2022 03:00:00","02-07-2022","03:00:00","12.8",285.95,6.33852462172311e-13,0,0,2.69904496784598e-06,"22K"
"650",44744.177868854,2022-07-02 04:18:08,35.6841273732669,85.1428747786767,1,"36.4","1","NEO","m79",0.04282284,"0","m79 36.4",0.0489016966666667,0.0169905086059679,-0.00607885666666667,"Benzene","79.05",2700,1.93,"Other","02-07-2022 04:00:00","02-07-2022","04:00:00","12.1",285.25,-2.59704112068592e-13,1.14585087320755e-09,1.19168490813585e-07,2.81821345865957e-06,"22K"
"651",44744.25005587,2022-07-02 06:02:05,28.0214861235452,62.9334753804834,1,"38.1","1","NEO","m79",0.028399371,"0","m79 38.1",0.064094142,0.0393817985435106,-0.035694771,"Benzene","79.05",2700,1.93,"Other","02-07-2022 06:00:00","02-07-2022","06:00:00","13.6",286.75,-1.51699360322828e-12,0,0,2.81821345865957e-06,"22K"
"652",44744.322242394,2022-07-02 07:46:02,40.2153116879408,98.2760593963277,1,"39.8","1","NEO","m79",0.042253104,"0","m79 39.8",0.059529306,0.013379739318045,-0.017276202,"Benzene","79.05",2700,1.93,"Other","02-07-2022 08:00:00","02-07-2022","08:00:00","16.9",290.05,-7.25868549251522e-13,0,0,2.81821345865957e-06,"22K"
"653",44744.394429414,2022-07-02 09:29:59,47.2993848071763,118.80853692512,1,"41.6","1","NEO","m79",0.07663258,"0","m79 41.6",0.043763522,0.014141127570707,0.032869058,"Benzene","79.05",2700,1.93,"Other","02-07-2022 09:00:00","02-07-2022","09:00:00","17.9",291.05,1.37626552186779e-12,1.99187819162437e-09,2.07155331928935e-07,3.0253687905885e-06,"22K"
"654",44744.466616434,2022-07-02 11:13:56,46.875869359595,117.58101975185,1,"43.3","1","NEO","m79",0.050011125,"0","m79 43.3",0.036173218,0.0138535809405149,0.013837907,"Benzene","79.05",2700,1.93,"Other","02-07-2022 11:00:00","02-07-2022","11:00:00","19.9",293.05,5.75454854083604e-13,5.97725607080873e-09,6.21634631364108e-07,3.64700342195261e-06,"22K"
"655",44744.683165936,2022-07-02 16:25:46,43.6164995640802,108.13406233653,1,"48.5","1","NEO","m79",0.052115983,"0","m79 48.5",0.0437124413333333,0.0105626615401416,0.00840354166666667,"Benzene","79.05",2700,1.93,"Other","02-07-2022 16:00:00","02-07-2022","16:00:00","20.3",293.45,3.48988261904053e-13,2.83116029080817e-09,2.94440670244049e-07,3.94144409219666e-06,"22K"
"656",44744.755341387,2022-07-02 18:09:42,42.4309631352609,104.69790355124,1,"50.2","1","NEO","m79",0.059087529,"0","m79 50.2",0.038175593,0.00592990082862445,0.020911936,"Benzene","79.05",2700,1.93,"Other","02-07-2022 18:00:00","02-07-2022","18:00:00","18.8",291.95,8.72907726174453e-13,3.74212684492725e-09,3.89181191872434e-07,4.3306252840691e-06,"22K"
"657",44744.827539983,2022-07-02 19:53:40,42.7021749742366,105.483983945327,1,"51.9","1","NEO","m79",0.033880571,"0","m79 51.9",0.0463694723333333,0.0151795175343083,-0.0124889013333333,"Benzene","79.05",2700,1.93,"Other","02-07-2022 20:00:00","02-07-2022","20:00:00","16.7",289.85,-5.25089707767678e-13,1.06521271575364e-09,1.10782122438379e-07,4.44140740650747e-06,"22K"
"658",44744.899715426,2022-07-02 21:37:36,41.1698134039969,101.042587170145,1,"53.7","1","NEO","m79",0.037206347,"0","m79 53.7",0.054782664,0.0114525669313819,-0.017576317,"Benzene","79.05",2700,1.93,"Other","02-07-2022 22:00:00","02-07-2022","22:00:00","14.4",287.55,-7.44898467511723e-13,0,0,4.44140740650747e-06,"22K"
"659",44744.971890866,2022-07-02 23:21:32,38.9491129404733,94.6061089466678,1,"55.4","1","NEO","m79",0.063046731,"0","m79 55.4",0.045481029,0.00874074143114713,0.017565702,"Benzene","79.05",2700,1.93,"Other","02-07-2022 23:00:00","02-07-2022","23:00:00","13.9",287.05,7.45745318126492e-13,2.59352878670528e-12,2.69726993817349e-10,4.44167713350129e-06,"22K"
"660",44745.044077881,2022-07-03 01:05:29,33.0681407242858,77.56069907527,1,"57.1","1","NEO","m79",0.047550954,"0","m79 57.1",0.0611460026666667,0.0254419217267354,-0.0135950486666667,"Benzene","79.05",2700,1.93,"Other","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,-5.78785772897183e-13,5.11323224165897e-10,5.31776153132532e-08,4.49485474881455e-06,"22K"
